rule_idx	rule	rule_regex	hits	scope	confidence
30131	ɪ -> a / [+begin/end] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-begin/end]	ɪ -> a / (⋊) (ɹ) __ (ŋ) (⋉)	1.0	3.0	0.3352723921831765
30723	b ɪ -> w ə / [+begin/end] __ [-begin/end]	b ɪ -> w ə / (⋊) __ (⋉)	1.0	3.0	0.3352723921831765
30685	b ɪ -> w ə t / [+begin/end] __ [-begin/end]	b ɪ -> w ə t / (⋊) __ (⋉)	1.0	3.0	0.3352723921831765
30726	b ɪ -> w ə z / [+begin/end] __ [-begin/end]	b ɪ -> w ə z / (⋊) __ (⋉)	1.0	3.0	0.3352723921831765
10	∅ -> ∅ / [+begin/end] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	∅ -> ∅ / (⋊) (b) (ɹ) (e) (k) __ (⋉)	1.0	3.0	0.3352723921831765
3439	∅ -> t / X [+C/V, -syllabic, +consonantal, +continuant, -nasal, -spread.gl, -round, -DORSAL] __ [-begin/end]	∅ -> t / (l|ʒ|z|v|ʃ|s|f|θ|ð) __ (⋉)	609.0	1821.0	0.3331329127081967
30404	ɪ -> ʌ / X [+C/V, -syllabic, -nasal, -spread.gl, +LABIAL, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ɪ -> ʌ / (p|b|w) __ (n) (⋉)	2.0	6.0	0.3312873839226512
30678	a -> ∅ / X [+C/V, -syllabic, -sonorant, -approximant, -nasal, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	a -> ∅ / (p|b|h) __ (ɪ) (t|d)	3.0	9.0	0.3293778581591869
30149	ɪ -> a / X [+C/V, -syllabic, +continuant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-begin/end]	ɪ -> a / (ʒ|z|ʃ|s|θ|ð|ɹ) __ (ŋ) (k) (⋉)	3.0	9.0	0.3293778581591869
30365	ɪ -> ʌ / X [+C/V, -syllabic, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -labiodental] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɪ -> ʌ / (l|w|j|ɹ) __ (ŋ)	10.0	30.0	0.327756146981961
30667	a -> ∅ / X [+C/V, -syllabic, +consonantal, -nasal, +voice, -spread.gl, -round, -labiodental, -DORSAL] __ [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	a -> ∅ / (l|ʒ|z|d|b|ð) __ (ɪ) (t) (⋉)	5.0	16.0	0.308581742773266
25	∅ -> ∅ / X [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front] [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (ɑ|a|ʌ|ə) (s) (t) __ (⋉)	10.0	32.0	0.3077500840363849
30574	ɛ ə -> ɔ / X [+C/V, -syllabic, -nasal, -spread.gl, -labiodental, -lateral] __ [-begin/end]	ɛ ə -> ɔ / (k|g|ʒ|z|t|ʃ|s|p|d|b|θ|ð|w|j|ɹ) __ (⋉)	8.0	26.0	0.3032521451750872
155	∅ -> ∅ / X [+C/V, -syllabic, -sonorant, -approximant, -nasal, -voice, -round, -labiodental, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (t|ʃ|s|p|θ|h) (ɪ) (t) __ (⋉)	4.0	14.0	0.2843062355909866
30319	d -> t / X [+C/V, -syllabic, -nasal, -spread.gl, -round, -labiodental, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	d -> t / (l|ʒ|z|t|ʃ|s|p|d|b|θ|ð|ɹ) (ɛ) (n) __ (⋉)	8.0	29.0	0.272722509492813
30413	ɪ -> ʌ / X [+C/V, -syllabic, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -DORSAL] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɪ -> ʌ / (l|t|d|θ|ð|ɹ) __ (ŋ)	10.0	37.0	0.2670123835058106
2346	∅ -> t / X [+C/V, -syllabic, +consonantal, -nasal, -spread.gl, -round] __ [-begin/end]	∅ -> t / (l|k|g|ʒ|z|v|t|ʃ|s|p|f|d|b|θ|ð) __ (⋉)	1091.0	4177.0	0.2603951762731649
30643	i n -> ɛ n t / X [+C/V, -syllabic, +consonantal, +sonorant, +voice, -spread.gl, -round, -labiodental, -DORSAL] __ [-begin/end]	i n -> ɛ n t / (n|m|l) __ (⋉)	2.0	8.0	0.2571449104525855
30377	ɪ -> ʌ / X [+C/V, -syllabic, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -continuant, -approximant, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɪ -> ʌ / (d|ð|ɹ) __ (ŋ|g)	7.0	27.0	0.2570425233306043
1289	∅ -> t / X [+C/V, -syllabic, +consonantal, -approximant, -spread.gl, -round, -lateral] __ [-begin/end]	∅ -> t / (ŋ|n|m|k|g|ʒ|z|v|t|ʃ|s|p|f|d|b|θ|ð) __ (⋉)	1087.0	4221.0	0.2567334819542241
30467	i -> o / X [+C/V, -syllabic, -sonorant, -approximant, -nasal, -voice, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, -spread.gl, -round, -CORONAL, -lateral] X	i -> o / (p|h) __ (k|g|v|p|f|b)	3.0	12.0	0.252764991276241
30636	i l -> ɛ l t / X [+C/V, -syllabic, +consonantal, -approximant, -spread.gl, -round, -lateral, -DORSAL] __ [-begin/end]	i l -> ɛ l t / (n|m|ʒ|z|v|t|ʃ|s|p|f|d|b|θ|ð) __ (⋉)	4.0	16.0	0.2506096038848459
30355	ɪ -> ʌ / X [+C/V, -syllabic, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -DORSAL] __ [+C/V, -syllabic, +consonantal, -continuant, -approximant, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɪ -> ʌ / (l|d|ð|ɹ) __ (ŋ|g)	10.0	40.0	0.2473686413648145
30682	a -> ∅ / X [+C/V, -syllabic, +consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	a -> ∅ / (l) __ (ɪ) (t|d)	5.0	21.0	0.2379744029463036
62	∅ -> ∅ / X [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (ɑ|ʌ|ɔ|o) (s) (t) __ (⋉)	10.0	42.0	0.2358042896729049
30668	a -> ∅ / X [+C/V, -syllabic, +consonantal, -nasal, +voice, -spread.gl, -round, -labiodental, -DORSAL] __ [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	a -> ∅ / (l|ʒ|z|d|b|ð) __ (ɪ) (t|d)	7.0	30.0	0.2320238077547728
30157	ɪ -> a / X [+C/V, -syllabic, +continuant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-begin/end]	ɪ -> a / (ʒ|z|ʃ|s|θ|ð|ɹ) __ (ŋ) (⋉)	2.0	9.0	0.231278367963008
30159	ɪ -> a / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, +consonantal, -continuant, -approximant, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	ɪ -> a / (g|b) __ (n|d)	2.0	9.0	0.231278367963008
30463	i -> o / X [+C/V, -syllabic, -consonantal, +continuant, -nasal, -labiodental, -lateral] __ [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, +voice, -spread.gl, -round, -lateral, -DORSAL] X	i -> o / (w|j|ɹ|h) __ (ʒ|z|v|ð)	6.0	26.0	0.2300969482446456
1958	∅ -> t / X [+C/V, -syllabic, +consonantal, -spread.gl, -round] __ [-begin/end]	∅ -> t / (ŋ|n|m|l|k|g|ʒ|z|v|t|ʃ|s|p|f|d|b|θ|ð) __ (⋉)	1094.0	4785.0	0.2279248467705407
28	∅ -> ∅ / X [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front] [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (ɑ|a|ʌ|ɔ|o|ə) (s) (t) __ (⋉)	11.0	48.0	0.2269653586873497
30483	i -> o / X [+C/V, -syllabic, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -labiodental] __ [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-begin/end]	i -> o / (l|w|j|ɹ) __ (v) (⋉)	3.0	15.0	0.205091595457146
30076	i -> ɛ / X [+C/V, -syllabic, +consonantal, +sonorant, +voice, -spread.gl, -round, -labiodental, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	i -> ɛ / (n|m|l) __ (t|d)	4.0	20.0	0.2026009582885692
30486	i -> o / X [+C/V, -syllabic, -nasal, -spread.gl, +LABIAL, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, -spread.gl, -round, -CORONAL, -lateral] X	i -> o / (p|b|w) __ (k|g|v|p|f|b)	4.0	20.0	0.2026009582885692
30286	a ɪ -> o / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, +voice, -spread.gl, -round, -lateral, -DORSAL] X	a ɪ -> o / (d|b) __ (ʒ|z|v|d|b|ð)	5.0	25.0	0.2011652815704282
30468	i -> o / X [+C/V, -syllabic, -nasal, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, -spread.gl, -round, -CORONAL, -lateral] X	i -> o / (k|g|p|b|w|j|h) __ (k|g|v|p|f|b)	5.0	25.0	0.2011652815704282
30403	ɪ -> ʌ / X [+C/V, -syllabic, -nasal, -spread.gl, -labiodental] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɪ -> ʌ / (l|k|g|ʒ|z|t|ʃ|s|p|d|b|θ|ð|w|j|ɹ) __ (ŋ)	11.0	55.0	0.1984800677523207
30095	i -> ɛ / X [+C/V, -syllabic, +consonantal, -approximant, -spread.gl, +LABIAL, -round, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	i -> ɛ / (m|v|p|f|b) __ (t|d)	5.0	26.0	0.1936768803214474
30294	a ɪ -> e / X [+C/V, -syllabic, +consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [-begin/end]	a ɪ -> e / (l) __ (⋉)	3.0	16.0	0.1929629003217318
30087	i -> ɛ / X [+C/V, -syllabic, +sonorant, +voice, -spread.gl, -round, -labiodental, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	i -> ɛ / (n|m|l|ɹ) __ (t|d)	13.0	67.0	0.1923820090449845
30352	ɪ -> ʌ / X [+C/V, -syllabic, -nasal, +voice, -spread.gl, -labiodental] __ [+C/V, -syllabic, +consonantal, -continuant, -approximant, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɪ -> ʌ / (l|g|ʒ|z|d|b|ð|w|j|ɹ) __ (ŋ|g)	11.0	57.0	0.1916096175231021
30617	o -> u / X [+C/V, -syllabic, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -DORSAL] __ [-begin/end]	o -> u / (l|ɹ) __ (⋉)	6.0	32.0	0.1880623121108921
57	∅ -> ∅ / X [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (ʌ|ə|ɛ) (t) __ (⋉)	16.0	85.0	0.1864772566906391
30474	i -> o / X [+C/V, -syllabic, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, +continuant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -DORSAL] X	i -> o / (t|d|θ|ð|ɹ) __ (l|z)	4.0	22.0	0.1848948027879612
30198	a ɪ -> o / X [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, -spread.gl, -round, -lateral, -DORSAL] X	a ɪ -> o / (ɹ) __ (ʒ|z|v|t|ʃ|s|p|f|d|b|θ|ð)	17.0	93.0	0.1810841587377534
30143	ɪ -> a / X [+C/V, -syllabic, +continuant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɪ -> a / (ʒ|z|ʃ|s|θ|ð|ɹ) __ (ŋ)	5.0	28.0	0.1802574029824391
30406	ɪ -> ʌ / X [+C/V, -syllabic, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -DORSAL] __ [+C/V, -syllabic, +consonantal, -continuant, -approximant, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɪ -> ʌ / (l|t|d|θ|ð|ɹ) __ (ŋ|g)	11.0	61.0	0.1792036060645758
30563	i v -> ɛ f t / X [+C/V, -syllabic, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -DORSAL] __ [-begin/end]	i v -> ɛ f t / (l|ɹ) __ (⋉)	2.0	12.0	0.1776774646684995
60	∅ -> ∅ / X [+C/V, -syllabic, +continuant, -nasal, -labiodental] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (l|ʒ|z|ʃ|s|θ|ð|w|j|ɹ|h) (ɪ) (t) __ (⋉)	6.0	34.0	0.1772689768911593
105	∅ -> ∅ / X [+C/V, -syllabic, -approximant, -LABIAL, -round, -labiodental, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (n|ʒ|z|t|ʃ|s|d|θ|ð|h) (ɪ) (t) __ (⋉)	4.0	23.0	0.1771542257082229
30211	a ɪ -> o / X [+C/V, -syllabic, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, -spread.gl, -round, -lateral, -DORSAL] X	a ɪ -> o / (d|ð|ɹ) __ (ʒ|z|v|t|ʃ|s|p|f|d|b|θ|ð)	21.0	119.0	0.1747395699087552
30495	i -> o / X [+C/V, -syllabic, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -labiodental] __ [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, +voice, -spread.gl, -round, -lateral, -DORSAL] X	i -> o / (l|w|j|ɹ) __ (ʒ|z|v|ð)	6.0	35.0	0.1723240968845368
30673	a -> ∅ / X [+C/V, -syllabic, +continuant, -nasal, -LABIAL, -round, -labiodental, -DORSAL] __ [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	a -> ∅ / (l|ʒ|z|ʃ|s|θ|ð|ɹ|h) __ (ɪ) (d) (⋉)	3.0	19.0	0.1638904323819081
37	∅ -> ∅ / X [+C/V, -syllabic, -LABIAL, -round, -labiodental, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (n|l|ʒ|z|t|ʃ|s|d|θ|ð|ɹ|h) (ɪ) (t) __ (⋉)	6.0	37.0	0.1632184626649474
30168	a ɪ -> o / X [+C/V, -syllabic, -nasal, +voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, -spread.gl, -round, -lateral, -DORSAL] X	a ɪ -> o / (ʒ|z|d|b|ð|ɹ) __ (ʒ|z|v|t|ʃ|s|p|f|d|b|θ|ð)	22.0	137.0	0.1590701397666606
30481	i -> o / X [+C/V, -syllabic, +continuant, -nasal, -labiodental] __ [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-begin/end]	i -> o / (l|ʒ|z|ʃ|s|θ|ð|w|j|ɹ|h) __ (v) (⋉)	4.0	26.0	0.1573885398063283
30063	i -> ɛ / X [+C/V, -syllabic, -spread.gl, -round, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	i -> ɛ / (n|m|l|ʒ|z|v|t|ʃ|s|p|f|d|b|θ|ð|ɹ) __ (t|d)	17.0	114.0	0.1479370071224326
30410	ɪ -> ʌ / X [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -labiodental, -lateral] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɪ -> ʌ / (w|j|ɹ) __ (ŋ|n)	8.0	55.0	0.145677263076708
30402	ɪ -> ʌ / X [+C/V, -syllabic, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -labiodental] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɪ -> ʌ / (l|w|j|ɹ) __ (ŋ|n)	11.0	76.0	0.1441954632058058
30492	i -> o / X [+C/V, -syllabic, +continuant, -nasal, -labiodental] __ [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, +voice, -spread.gl, -round, -lateral, -DORSAL] X	i -> o / (l|ʒ|z|ʃ|s|θ|ð|w|j|ɹ|h) __ (ʒ|z|v|ð)	7.0	50.0	0.1407321894767426
30660	i -> e / X [-nasal, -spread.gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	i -> e / (ɑ|a|ʌ|ə|e|ɛ|i|ɪ|k|g|p|b|j) __ (k|t)	2.0	16.0	0.1357427121705742
