k l ʌ k	k l ʌ k t	V;PST;	cluck	clucked
k w eɪ v ɚ	k w eɪ v ɚ d	V;PST;	quaver	quavered
k w ɛ n tʃ	k w ɛ n tʃ t	V;PST;	quench	quenched
k w ɛ s t	k w ɛ s t ɨ d	V;PST;	quest	quested
l a b	l a b d	V;PST;	lob	lobbed
l ɛ v ɚ	l ɛ v ɚ d	V;PST;	lever	levered
m ɪ s t ɹ ʌ s t	m ɪ s t ɹ ʌ s t ɨ d	V;PST;	mistrust	mistrusted
n æ v ɪ g eɪ t	n æ v ɪ g eɪ t ɨ d	V;PST;	navigate	navigated
oʊ v ɚ s t eɪ t	oʊ v ɚ s t eɪ t ɨ d	V;PST;	overstate	overstated
p eɪ p ɚ	p eɪ p ɚ d	V;PST;	paper	papered
p ɛ d ə l	p ɛ d ə l d	V;PST;	peddle	peddled
p j ʊ ɹ eɪ	p j ʊ ɹ eɪ d	V;PST;	puree	pureed
ɹ u f	ɹ u f t	V;PST;	roof	roofed
ɹ i p ɹ ɪ n t	ɹ i p ɹ ɪ n t ɨ d	V;PST;	reprint	reprinted
s ɝ k ə m s k ɹ aɪ b	s ɝ k ə m s k ɹ aɪ b d	V;PST;	circumscribe	circumscribed
s i d	s i d ɨ d	V;PST;	seed	seeded
s k ʌ d	s k ʌ d ɨ d	V;PST;	scud	scudded
s k ɹ aʊ n dʒ	s k ɹ aʊ n dʒ d	V;PST;	scrounge	scrounged
s n aɪ p	s n aɪ p t	V;PST;	snipe	sniped
s p ɹ ɛ d i g ə l	s p ɹ ɛ d i g ə l d	V;PST;	spreadeagle	spreadeagled
ʃ ɛ p ɚ d	ʃ ɛ p ɚ d ɨ d	V;PST;	shepherd	shepherded
ʃ ʊ ʃ	ʃ ʊ ʃ t	V;PST;	shush	shushed
tʃ æ p	tʃ æ p t	V;PST;	chap	chapped
tʃ eɪ s ə n	tʃ eɪ s ə n d	V;PST;	chasten	chastened
v aʊ tʃ s eɪ f	v aʊ tʃ s eɪ f t	V;PST;	vouchsafe	vouchsafed
ʌ n d ɚ ɹ aɪ t	ʌ n d ɚ ɹ oʊ t	V;PST;	underwrite	underwrote
d a k t ɚ	d a k t ɚ d	V;PST;	doctor	doctored
d ɪ tʃ	d ɪ tʃ t	V;PST;	ditch	ditched
d u d ə l	d u d ə l d	V;PST;	doodle	doodled
d u ə l	d u ə l d	V;PST;	duel	duelled
d ɪ s k l eɪ m	d ɪ s k l eɪ m d	V;PST;	disclaim	disclaimed
d ɪ z ɪ s t	d ɪ z ɪ s t ɨ d	V;PST;	desist	desisted
d ɹ ɛ dʒ	d ɹ ɛ dʒ d	V;PST;	dredge	dredged
dʒ ɝ m ə n eɪ t	dʒ ɝ m ə n eɪ t ɨ d	V;PST;	germinate	germinated
f æ b ɹ ɪ k eɪ t	f æ b ɹ ɪ k eɪ t ɨ d	V;PST;	fabricate	fabricated
f ɝ ð ɚ	f ɝ ð ɚ d	V;PST;	further	furthered
f l aʊ t	f l aʊ t ɨ d	V;PST;	flout	flouted
g l ɔ s	g l ɔ s t	V;PST;	gloss	glossed
h ʌ m b ə l	h ʌ m b ə l d	V;PST;	humble	humbled
ɪ k s t ɝ n ə l aɪ z	ɪ k s t ɝ n ə l aɪ z d	V;PST;	externalize	externalized
ɪ n u m ə ɹ eɪ t	ɪ n u m ə ɹ eɪ t ɨ d	V;PST;	enumerate	enumerated
ɪ n v æ l ɪ d eɪ t	ɪ n v æ l ɪ d eɪ t ɨ d	V;PST;	invalidate	invalidated
k a s ɪ t	k a s ɪ t ɨ d	V;PST;	cosset	cosseted
k ɝ t s i	k ɝ t s i d	V;PST;	curtsy	curtsied
m æ n ɪ k j ʊ ɹ	m æ n ɪ k j ʊ ɹ d	V;PST;	manicure	manicured
m ɛ ʃ	m ɛ ʃ t	V;PST;	mesh	meshed
m ʌ l	m ʌ l d	V;PST;	mull	mulled
oʊ v ɚ l eɪ	oʊ v ɚ l eɪ d	V;PST;	overlay	overlaid
p aɪ n	p aɪ n d	V;PST;	pine	pined
p ɪ v ə t	p ɪ v ə t ɨ d	V;PST;	pivot	pivoted
p l i t	p l i t ɨ d	V;PST;	pleat	pleated
ɹ aɪ f ə l	ɹ aɪ f ə l d	V;PST;	rifle	rifled
ɹ i b aʊ n d	ɹ i b aʊ n d ɨ d	V;PST;	rebound	rebounded
ɹ i k	ɹ i k t	V;PST;	wreak	wreaked
ɹ ɪ v ɪ t	ɹ ɪ v ɪ t ɨ d	V;PST;	rivet	riveted
ɹ ɪ g ɹ ɛ s	ɹ ɪ g ɹ ɛ s t	V;PST;	regress	regressed
ɹ ɪ l æ p s	ɹ ɪ l æ p s t	V;PST;	relapse	relapsed
s a d	s a d ɨ d	V;PST;	sod	sodded
s ɪ ŋ k ɹ ə n aɪ z	s ɪ ŋ k ɹ ə n aɪ z d	V;PST;	synchronize	synchronized
s n ɪ v ə l	s n ɪ v ə l d	V;PST;	snivel	snivelled
s p eɪ	s p eɪ d	V;PST;	spay	spayed
s t ɪ l	s t ɪ l d	V;PST;	still	stilled
ʃ ɹ ɪ l	ʃ ɹ ɪ l d	V;PST;	shrill	shrilled
t ʌ f ə n	t ʌ f ə n d	V;PST;	toughen	toughened
t ʌ n ə l	t ʌ n ə l d	V;PST;	tunnel	tunnelled
t ɹ æ n s f ɪ g j ɚ	t ɹ æ n s f ɪ g j ɚ d	V;PST;	transfigure	transfigured
t ɹ æ n s p oʊ z	t ɹ æ n s p oʊ z d	V;PST;	transpose	transposed
t w æ ŋ	t w æ ŋ d	V;PST;	twang	twanged
tʃ a m p	tʃ a m p t	V;PST;	chomp	chomped
ʌ n m æ s k	ʌ n m æ s k t	V;PST;	unmask	unmasked
w i ɹ i	w i ɹ i d	V;PST;	weary	wearied
w ɪ g ə l	w ɪ g ə l d	V;PST;	wiggle	wiggled
æ b s ɛ n t	æ b s ɛ n t ɨ d	V;PST;	absent	absented
æ b s t ɹ æ k t	æ b s t ɹ æ k t ɨ d	V;PST;	abstract	abstracted
aʊ t f l æ ŋ k	aʊ t f l æ ŋ k t	V;PST;	outflank	outflanked
b a tʃ	b a tʃ t	V;PST;	botch	botched
b æ n d i	b æ n d i d	V;PST;	bandy	bandied
b ɪ k ɚ	b ɪ k ɚ d	V;PST;	bicker	bickered
b oʊ d	b oʊ d ɨ d	V;PST;	bode	boded
b oʊ t	b oʊ t ɨ d	V;PST;	boat	boated
b ɪ g aɪ l	b ɪ g aɪ l d	V;PST;	beguile	beguiled
d eɪ n	d eɪ n d	V;PST;	deign	deigned
d ɛ s ɪ k ɹ eɪ t	d ɛ s ɪ k ɹ eɪ t ɨ d	V;PST;	desecrate	desecrated
d ɪ s l oʊ k eɪ t	d ɪ s l oʊ k eɪ t ɨ d	V;PST;	dislocate	dislocated
d i m oʊ t	d i m oʊ t ɨ d	V;PST;	demote	demoted
d ɪ s oʊ ɹ i ə n t	d ɪ s oʊ ɹ i ə n t ɨ d	V;PST;	disorient	disoriented
ə k ʌ s t ə m	ə k ʌ s t ə m d	V;PST;	accustom	accustomed
f l ʌ d l aɪ t	f l ʌ d l aɪ t ɨ d	V;PST;	floodlight	floodlighted
f oʊ ɹ ʃ æ d oʊ	f oʊ ɹ ʃ æ d oʊ d	V;PST;	foreshadow	foreshadowed
h eɪ ɹ	h eɪ ɹ d	V;PST;	hare	hared
ɪ g z a n ə ɹ eɪ t	ɪ g z a n ə ɹ eɪ t ɨ d	V;PST;	exonerate	exonerated
ɪ n t ɚ m ɪ ŋ g ə l	ɪ n t ɚ m ɪ ŋ g ə l d	V;PST;	intermingle	intermingled
ɪ n v ɪ ʒ ə n	ɪ n v ɪ ʒ ə n d	V;PST;	envision	envisioned
ɪ n θ ɹ ɔ l	ɪ n θ ɹ ɔ l d	V;PST;	enthral	enthralled
k æ n t	k æ n t ɨ d	V;PST;	cant	canted
k eɪ p ɚ	k eɪ p ɚ d	V;PST;	caper	capered
k a m ə n d i ɹ	k a m ə n d i ɹ d	V;PST;	commandeer	commandeered
k l a k	k l a k t	V;PST;	clock	clocked
k oʊ a p t	k oʊ a p t ɨ d	V;PST;	co-opt	co-opted
k ɹ oʊ ʃ eɪ	k ɹ oʊ ʃ eɪ d	V;PST;	crochet	crocheted
k ɹ u s eɪ d	k ɹ u s eɪ d ɨ d	V;PST;	crusade	crusaded
oʊ v ɚ ɹ eɪ t	oʊ v ɚ ɹ eɪ t ɨ d	V;PST;	overrate	overrated
p ɹ ɛ ʃ ə ɹ aɪ z	p ɹ ɛ ʃ ə ɹ aɪ z d	V;PST;	pressurize	pressurized
p ɹ ɪ k ə l	p ɹ ɪ k ə l d	V;PST;	prickle	prickled
p ɹ i a k j ʊ p aɪ	p ɹ i a k j ʊ p aɪ d	V;PST;	preoccupy	preoccupied
ɹ ɪ m	ɹ ɪ m d	V;PST;	rim	rimmed
ɹ ɛ k ə n ɔɪ t ɚ	ɹ ɛ k ə n ɔɪ t ɚ d	V;PST;	reconnoitre	reconnoitred
ɹ ɪ k u p	ɹ ɪ k u p t	V;PST;	recoup	recouped
s ə b s u m	s ə b s u m d	V;PST;	subsume	subsumed
s k aɪ	s k aɪ d	V;PST;	sky	skied
s k i m	s k i m d	V;PST;	scheme	schemed
s k u l	s k u l d	V;PST;	school	schooled
s k u t	s k u t ɨ d	V;PST;	scoot	scooted
s k w ɛ l tʃ	s k w ɛ l tʃ t	V;PST;	squelch	squelched
s p l eɪ	s p l eɪ d	V;PST;	splay	splayed
s t æ ʃ	s t æ ʃ t	V;PST;	stash	stashed
t a d ə l	t a d ə l d	V;PST;	toddle	toddled
t ɪ l	t ɪ l d	V;PST;	till	tilled
t oʊ n	t oʊ n d	V;PST;	tone	toned
t oʊ ɹ p i d oʊ	t oʊ ɹ p i d oʊ d	V;PST;	torpedo	torpedoed
v ɛ s t	v ɛ s t ɨ d	V;PST;	vest	vested
ʌ n d ɚ v æ l j u	ʌ n d ɚ v æ l j u d	V;PST;	undervalue	undervalued
ʌ n f ɝ l	ʌ n f ɝ l d	V;PST;	unfurl	unfurled
ʌ n h ʊ k	ʌ n h ʊ k t	V;PST;	unhook	unhooked
w ɪ n i	w ɪ n i d	V;PST;	whinny	whinnied
eɪ p	eɪ p t	V;PST;	ape	aped
ɔ s t ɹ ə s aɪ z	ɔ s t ɹ ə s aɪ z d	V;PST;	ostracize	ostracized
b l ʌ b ɚ	b l ʌ b ɚ d	V;PST;	blubber	blubbered
d ɛ s ɪ m eɪ t	d ɛ s ɪ m eɪ t ɨ d	V;PST;	decimate	decimated
d ɪ k æ p ɪ t eɪ t	d ɪ k æ p ɪ t eɪ t ɨ d	V;PST;	decapitate	decapitated
ə k l aɪ m ə t aɪ z	ə k l aɪ m ə t aɪ z d	V;PST;	acclimatize	acclimatized
g a ɹ b ə l	g a ɹ b ə l d	V;PST;	garble	garbled
h æ z ɚ d	h æ z ɚ d ɨ d	V;PST;	hazard	hazarded
h ʌ ŋ g ɚ	h ʌ ŋ g ɚ d	V;PST;	hunger	hungered
ɪ g z ɔ l t	ɪ g z ɔ l t ɨ d	V;PST;	exalt	exalted
ɪ m p aʊ n d	ɪ m p aʊ n d ɨ d	V;PST;	impound	impounded
ɪ m p ɝ s ə n eɪ t	ɪ m p ɝ s ə n eɪ t ɨ d	V;PST;	impersonate	impersonated
ɪ n f ɹ ɪ n dʒ	ɪ n f ɹ ɪ n dʒ d	V;PST;	infringe	infringed
ɪ s t ɹ eɪ n dʒ	ɪ s t ɹ eɪ n dʒ d	V;PST;	estrange	estranged
k æ n t ɚ	k æ n t ɚ d	V;PST;	canter	cantered
k l aʊ n	k l aʊ n d	V;PST;	clown	clowned
k ɹ a n ɪ k ə l	k ɹ a n ɪ k ə l d	V;PST;	chronicle	chronicled
k w a ʃ	k w a ʃ t	V;PST;	quash	quashed
m oʊ ɹ t ɪ f aɪ	m oʊ ɹ t ɪ f aɪ d	V;PST;	mortify	mortified
m ɪ s f aɪ ɚ	m ɪ s f aɪ ɚ d	V;PST;	misfire	misfired
ɹ æ v ɪ ʃ	ɹ æ v ɪ ʃ t	V;PST;	ravish	ravished
ɹ i k ɪ n d ə l	ɹ i k ɪ n d ə l d	V;PST;	rekindle	rekindled
ɹ ɪ p ʌ l s	ɹ ɪ p ʌ l s t	V;PST;	repulse	repulsed
s a d ɚ	s a d ɚ d	V;PST;	solder	soldered
s oʊ dʒ ɚ n	s oʊ dʒ ɚ n d	V;PST;	sojourn	sojourned
s ʌ b l ɪ m eɪ t	s ʌ b l ɪ m eɪ t ɨ d	V;PST;	sublimate	sublimated
s ʌ p	s ʌ p t	V;PST;	sup	supped
s l a g	s l a g d	V;PST;	slog	slogged
s m ɛ l t	s m ɛ l t ɨ d	V;PST;	smelt	smelted
s p i ɹ h ɛ d	s p i ɹ h ɛ d ɨ d	V;PST;	spearhead	spearheaded
s p ɹ eɪ n	s p ɹ eɪ n d	V;PST;	sprain	sprained
s t a k p aɪ l	s t a k p aɪ l d	V;PST;	stockpile	stockpiled
tʃ ɔ k	tʃ ɔ k t	V;PST;	chalk	chalked
aɪ d ə l aɪ z	aɪ d ə l aɪ z d	V;PST;	idolize	idolized
ɝ k	ɝ k t	V;PST;	irk	irked
aʊ t ɹ ʌ n	aʊ t ɹ æ n	V;PST;	outrun	outran
b a t ə l f i d	b a t ə l f ɛ d	V;PST;	bottle-feed	bottle-fed
b ɝ n ɪ ʃ	b ɝ n ɪ ʃ t	V;PST;	burnish	burnished
b ɪ tʃ	b ɪ tʃ t	V;PST;	bitch	bitched
b ʌ ŋ g ə l	b ʌ ŋ g ə l d	V;PST;	bungle	bungled
b ʌ s	b ʌ s t	V;PST;	bus	bused
b l aɪ n d f oʊ l d	b l aɪ n d f oʊ l d ɨ d	V;PST;	blindfold	blindfolded
b ɹ aɪ d ə l	b ɹ aɪ d ə l d	V;PST;	bridle	bridled
d ɪ z i	d ɪ z i d	V;PST;	dizzy	dizzied
d ɪ p oʊ z	d ɪ p oʊ z d	V;PST;	depose	deposed
d ɪ s ɛ n t	d ɪ s ɛ n t ɨ d	V;PST;	dissent	dissented
dʒ ɪ g ə l	dʒ ɪ g ə l d	V;PST;	jiggle	jiggled
ə t ɛ n j u eɪ t	ə t ɛ n j u eɪ t ɨ d	V;PST;	attenuate	attenuated
f aɪ n ə l aɪ z	f aɪ n ə l aɪ z d	V;PST;	finalize	finalized
f eɪ ɹ ɪ t	f eɪ ɹ ɪ t ɨ d	V;PST;	ferret	ferreted
f l ɛ k	f l ɛ k t	V;PST;	fleck	flecked
f ɹ ɛ ʃ ə n	f ɹ ɛ ʃ ə n d	V;PST;	freshen	freshened
g ɹ a v ə l	g ɹ a v ə l d	V;PST;	grovel	grovelled
ɪ k s t ɹ u d	ɪ k s t ɹ u d ɨ d	V;PST;	extrude	extruded
ɪ m b a m	ɪ m b a m d	V;PST;	embalm	embalmed
ɪ n t ɚ p oʊ z	ɪ n t ɚ p oʊ z d	V;PST;	interpose	interposed
j ɛ l p	j ɛ l p t	V;PST;	yelp	yelped
m ɔ l t	m ɔ l t ɨ d	V;PST;	malt	malted
m ʌ g	m ʌ g d	V;PST;	mug	mugged
n æ p	n æ p t	V;PST;	nap	napped
p æ l p ɪ t eɪ t	p æ l p ɪ t eɪ t ɨ d	V;PST;	palpitate	palpitated
p æ t ə n t	p æ t ə n t ɨ d	V;PST;	patent	patented
p ɝ k ə l eɪ t	p ɝ k ə l eɪ t ɨ d	V;PST;	percolate	percolated
p i k	p i k t	V;PST;	peak	peaked
p ɔ l	p ɔ l d	V;PST;	pall	palled
p ʌ l v ə ɹ aɪ z	p ʌ l v ə ɹ aɪ z d	V;PST;	pulverize	pulverized
p ɹ i d ɪ s p oʊ z	p ɹ i d ɪ s p oʊ z d	V;PST;	predispose	predisposed
ɹ a m p	ɹ a m p t	V;PST;	romp	romped
ɹ aɪ t	ɹ aɪ t ɨ d	V;PST;	right	righted
ɹ ɛ z ə n eɪ t	ɹ ɛ z ə n eɪ t ɨ d	V;PST;	resonate	resonated
ɹ ɪ k ə ʃ eɪ	ɹ ɪ k ə ʃ eɪ d	V;PST;	ricochet	ricochetted
ɹ ɔ ŋ	ɹ ɔ ŋ d	V;PST;	wrong	wronged
ɹ ɪ f ɹ ɪ dʒ ə ɹ eɪ t	ɹ ɪ f ɹ ɪ dʒ ə ɹ eɪ t ɨ d	V;PST;	refrigerate	refrigerated
s ɪ l v ɚ	s ɪ l v ɚ d	V;PST;	silver	silvered
s k ʌ l p t	s k ʌ l p t ɨ d	V;PST;	sculpt	sculpted
s k ɹ aɪ b	s k ɹ aɪ b d	V;PST;	scribe	scribed
s p æ ŋ g ə l	s p æ ŋ g ə l d	V;PST;	spangle	spangled
s w æ g ɚ	s w æ g ɚ d	V;PST;	swagger	swaggered
s w ɪ g	s w ɪ g d	V;PST;	swig	swigged
ʃ oʊ ɹ	ʃ oʊ ɹ d	V;PST;	shore	shored
ʃ u	ʃ u d	V;PST;	shoo	shooed
t ɪ t ɚ	t ɪ t ɚ d	V;PST;	titter	tittered
t ɹ ʌ s	t ɹ ʌ s t	V;PST;	truss	trussed
ʌ p s t eɪ dʒ	ʌ p s t eɪ dʒ d	V;PST;	upstage	upstaged
w ɛ t	w ɛ t ɨ d	V;PST;	whet	whetted
ɝ b ə n aɪ z	ɝ b ə n aɪ z d	V;PST;	urbanize	urbanized
oʊ ɹ f ə n	oʊ ɹ f ə n d	V;PST;	orphan	orphaned
oʊ ɹ n ə m ɛ n t	oʊ ɹ n ə m ɛ n t ɨ d	V;PST;	ornament	ornamented
ʌ n d ɚ s k oʊ ɹ	ʌ n d ɚ s k oʊ ɹ d	V;PST;	underscore	underscored
æ n t æ g ə n aɪ z	æ n t æ g ə n aɪ z d	V;PST;	antagonize	antagonized
b u z	b u z d	V;PST;	booze	boozed
b ɪ g ɹ ʌ dʒ	b ɪ g ɹ ʌ dʒ d	V;PST;	begrudge	begrudged
b ɹ a n z	b ɹ a n z d	V;PST;	bronze	bronzed
d ɪ m p ə l	d ɪ m p ə l d	V;PST;	dimple	dimpled
d i k ə m p oʊ z	d i k ə m p oʊ z d	V;PST;	decompose	decomposed
d ɪ s eɪ b ə l	d ɪ s eɪ b ə l d	V;PST;	disable	disabled
d ɪ s g oʊ ɹ dʒ	d ɪ s g oʊ ɹ dʒ d	V;PST;	disgorge	disgorged
d ɪ s ɪ n h eɪ ɹ ɪ t	d ɪ s ɪ n h eɪ ɹ ɪ t ɨ d	V;PST;	disinherit	disinherited
d ɹ aʊ z	d ɹ aʊ z d	V;PST;	drowse	drowsed
dʒ ɪ g	dʒ ɪ g d	V;PST;	jig	jigged
ə f ɪ ʃ i eɪ t	ə f ɪ ʃ i eɪ t ɨ d	V;PST;	officiate	officiated
ə n ɛ s θ ə t aɪ z	ə n ɛ s θ ə t aɪ z d	V;PST;	anaesthetize	anaesthetized
f ɪ k s eɪ t	f ɪ k s eɪ t ɨ d	V;PST;	fixate	fixated
f ɔ n	f ɔ n d	V;PST;	fawn	fawned
h æ n d k ʌ f	h æ n d k ʌ f t	V;PST;	handcuff	handcuffed
h a m a dʒ ə n aɪ z	h a m a dʒ ə n aɪ z d	V;PST;	homogenize	homogenized
ɪ l u s ɪ d eɪ t	ɪ l u s ɪ d eɪ t ɨ d	V;PST;	elucidate	elucidated
ɪ l t ɹ i t	ɪ l t ɹ i t ɨ d	V;PST;	ill-treat	ill-treated
ɪ m b aɪ b	ɪ m b aɪ b d	V;PST;	imbibe	imbibed
ɪ m b oʊ l d ə n	ɪ m b oʊ l d ə n d	V;PST;	embolden	emboldened
ɪ n t ɚ s i d	ɪ n t ɚ s i d ɨ d	V;PST;	intercede	interceded
k a n s ə m eɪ t	k a n s ə m eɪ t ɨ d	V;PST;	consummate	consummated
k oʊ ɹ ə s	k oʊ ɹ ə s t	V;PST;	chorus	chorused
k l ɔɪ s t ɚ	k l ɔɪ s t ɚ d	V;PST;	cloister	cloistered
l a ð ɚ	l a ð ɚ d	V;PST;	lather	lathered
l æ k ɚ	l æ k ɚ d	V;PST;	lacquer	lacquered
m ɪ s k ə n s i v	m ɪ s k ə n s i v d	V;PST;	misconceive	misconceived
n a n p l ʌ s	n a n p l ʌ s t	V;PST;	nonplus	nonplussed
p eɪ ɹ i	p eɪ ɹ i d	V;PST;	parry	parried
p ɪ k n ɪ k	p ɪ k n ɪ k t	V;PST;	picnic	picnicked
p a ɹ t ɪ ʃ ə n	p a ɹ t ɪ ʃ ə n d	V;PST;	partition	partitioned
p ɚ l ɔɪ n	p ɚ l ɔɪ n d	V;PST;	purloin	purloined
p l eɪ n	p l eɪ n d	V;PST;	plane	planed
p ɹ i ə ɹ eɪ n dʒ	p ɹ i ə ɹ eɪ n dʒ d	V;PST;	prearrange	prearranged
ɹ æ s p	ɹ æ s p t	V;PST;	rasp	rasped
ɹ i ð	ɹ i ð d	V;PST;	wreathe	wreathed
ɹ i t eɪ l	ɹ i t eɪ l d	V;PST;	retail	retailed
ɹ ɪ f ə l	ɹ ɪ f ə l d	V;PST;	riffle	riffled
ɹ ʌ t	ɹ ʌ t ɨ d	V;PST;	rut	rutted
ɹ i l oʊ d	ɹ i l oʊ d ɨ d	V;PST;	reload	reloaded
ɹ i s ɛ t ə l	ɹ i s ɛ t ə l d	V;PST;	resettle	resettled
ɹ ɪ s ɪ n d	ɹ ɪ s ɪ n d ɨ d	V;PST;	rescind	rescinded
s æ ŋ k t ɪ f aɪ	s æ ŋ k t ɪ f aɪ d	V;PST;	sanctify	sanctified
s aɪ d t ɹ æ k	s aɪ d t ɹ æ k t	V;PST;	sidetrack	sidetracked
s k ʌ l p tʃ ɚ	s k ʌ l p tʃ ɚ d	V;PST;	sculpture	sculptured
s p a ɹ	s p a ɹ d	V;PST;	spar	sparred
s t ɛ n s ə l	s t ɛ n s ə l d	V;PST;	stencil	stencilled
s t ɹ i m l aɪ n	s t ɹ i m l aɪ n d	V;PST;	streamline	streamlined
ʃ u	ʃ u d	V;PST;	shoe	shod
t a ɹ	t a ɹ d	V;PST;	tar	tarred
t w i k	t w i k t	V;PST;	tweak	tweaked
v æ k j u m	v æ k j u m d	V;PST;	vacuum	vacuumed
w a l ə p	w a l ə p t	V;PST;	wallop	walloped
aʊ t	aʊ t ɨ d	V;PST;	out	outed
ɪ n k ʌ l k eɪ t	ɪ n k ʌ l k eɪ t ɨ d	V;PST;	inculcate	inculcated
b ɪ t oʊ k ə n	b ɪ t oʊ k ə n d	V;PST;	betoken	betokened
d æ m	d æ m d	V;PST;	dam	dammed
d ɪ g n ɪ f aɪ	d ɪ g n ɪ f aɪ d	V;PST;	dignify	dignified
d oʊ p	d oʊ p t	V;PST;	dope	doped
d ɪ s ɪ m b a ɹ k	d ɪ s ɪ m b a ɹ k t	V;PST;	disembark	disembarked
ə b d ʌ k t	ə b d ʌ k t ɨ d	V;PST;	abduct	abducted
f ʌ n ə l	f ʌ n ə l d	V;PST;	funnel	funnelled
f ɹ a l ɪ k	f ɹ a l ɪ k t	V;PST;	frolic	frolicked
g a g ə l	g a g ə l d	V;PST;	goggle	goggled
g oʊ ɹ	g oʊ ɹ d	V;PST;	gore	gored
g ɹ eɪ s	g ɹ eɪ s t	V;PST;	grace	graced
g ʌ f ɔ	g ʌ f ɔ d	V;PST;	guffaw	guffawed
h a ɹ m ə n aɪ z	h a ɹ m ə n aɪ z d	V;PST;	harmonize	harmonized
ɪ k s k ɹ i t	ɪ k s k ɹ i t ɨ d	V;PST;	excrete	excreted
ɪ n θ u z	ɪ n θ u z d	V;PST;	enthuse	enthused
ɪ v ɪ n s	ɪ v ɪ n s t	V;PST;	evince	evinced
k a d ɪ f aɪ	k a d ɪ f aɪ d	V;PST;	codify	codified
k æ p t ɪ n	k æ p t ɪ n d	V;PST;	captain	captained
k ə k u n	k ə k u n d	V;PST;	cocoon	cocooned
m ɛ t ə m oʊ ɹ f oʊ z	m ɛ t ə m oʊ ɹ f oʊ z d	V;PST;	metamorphose	metamorphosed
m ɪ s d i ɹ ɛ k t	m ɪ s d i ɹ ɛ k t ɨ d	V;PST;	misdirect	misdirected
oʊ v ɚ ɹ ɪ k s p oʊ z	oʊ v ɚ ɹ ɪ k s p oʊ z d	V;PST;	overexpose	overexposed
oʊ v ɚ ʃ u t	oʊ v ɚ ʃ a t	V;PST;	overshoot	overshot
p a ɹ t n ɚ	p a ɹ t n ɚ d	V;PST;	partner	partnered
p eɪ l	p eɪ l d	V;PST;	pale	paled
p ʌ l p	p ʌ l p t	V;PST;	pulp	pulped
p ə l ɪ t ɪ s aɪ z	p ə l ɪ t ɪ s aɪ z d	V;PST;	politicize	politicized
ɹ aɪ m	ɹ aɪ m d	V;PST;	rhyme	rhymed
ɹ eɪ n	ɹ eɪ n d	V;PST;	rein	reined
ɹ æ m p eɪ dʒ	ɹ æ m p eɪ dʒ d	V;PST;	rampage	rampaged
ɹ ɪ b ʌ f	ɹ ɪ b ʌ f t	V;PST;	rebuff	rebuffed
ɹ ɪ k u p ə ɹ eɪ t	ɹ ɪ k u p ə ɹ eɪ t ɨ d	V;PST;	recuperate	recuperated
ɹ ɪ p ɹ i v	ɹ ɪ p ɹ i v d	V;PST;	reprieve	reprieved
ɹ ɪ v aɪ l	ɹ ɪ v aɪ l d	V;PST;	revile	reviled
s æ v ɪ dʒ	s æ v ɪ dʒ d	V;PST;	savage	savaged
s aɪ d s t ɛ p	s aɪ d s t ɛ p t	V;PST;	sidestep	sidestepped
s oʊ l dʒ ɚ	s oʊ l dʒ ɚ d	V;PST;	soldier	soldiered
s ʌ b dʒ ə g eɪ t	s ʌ b dʒ ə g eɪ t ɨ d	V;PST;	subjugate	subjugated
s ʌ n	s ʌ n d	V;PST;	sun	sunned
s k ɪ m p	s k ɪ m p t	V;PST;	skimp	skimped
s l u	s l u d	V;PST;	slew	slewed
s n eɪ ɹ	s n eɪ ɹ d	V;PST;	snare	snared
ʃ ʌ t ə l	ʃ ʌ t ə l d	V;PST;	shuttle	shuttled
t ɛ l ɪ g ɹ æ f	t ɛ l ɪ g ɹ æ f t	V;PST;	telegraph	telegraphed
t ɛ n ə n t	t ɛ n ə n t ɨ d	V;PST;	tenant	tenanted
t u t	t u t ɨ d	V;PST;	toot	tooted
ʌ n d ɚ s t eɪ t	ʌ n d ɚ s t eɪ t ɨ d	V;PST;	understate	understated
a b v i eɪ t	a b v i eɪ t ɨ d	V;PST;	obviate	obviated
æ t ɹ ə f i	æ t ɹ ə f i d	V;PST;	atrophy	atrophied
aʊ t l æ s t	aʊ t l æ s t ɨ d	V;PST;	outlast	outlasted
b ə l u n	b ə l u n d	V;PST;	balloon	ballooned
b ɪ h ɛ d	b ɪ h ɛ d ɨ d	V;PST;	behead	beheaded
b l ʌ d	b l ʌ d ɨ d	V;PST;	blood	blooded
b ɹ ʊ k	b ɹ ʊ k t	V;PST;	brook	brooked
d æ p ə l	d æ p ə l d	V;PST;	dapple	dappled
d ɛ f ə k eɪ t	d ɛ f ə k eɪ t ɨ d	V;PST;	defecate	defecated
d ɪ f eɪ s	d ɪ f eɪ s t	V;PST;	deface	defaced
d ɪ s ɪ m b aʊ ə l	d ɪ s ɪ m b aʊ ə l d	V;PST;	disembowel	disembowelled
d ʌ b ə l k ɹ ɔ s	d ʌ b ə l k ɹ ɔ s t	V;PST;	double-cross	double-crossed
ə m i l j ə ɹ eɪ t	ə m i l j ə ɹ eɪ t ɨ d	V;PST;	ameliorate	ameliorated
f ə m ɪ l j ə ɹ aɪ z	f ə m ɪ l j ə ɹ aɪ z d	V;PST;	familiarize	familiarized
f l ʌ f	f l ʌ f t	V;PST;	fluff	fluffed
g ɹ u v	g ɹ u v d	V;PST;	groove	grooved
h ɪ k ʌ p	h ɪ k ʌ p t	V;PST;	hiccup	hiccupped
